interaction_id,user_id,destination_id,event_type,rating,timestamp
INT_001093,USR_00603,DEST_0272,viewed,,2026-04-05T11:09:43Z
INT_001094,USR_00859,DEST_0025,reviewed,3,2025-07-06T11:09:43Z
INT_001095,USR_00899,DEST_0025,booked,,2026-05-15T11:09:43Z
INT_001096,USR_00176,DEST_0076,bookmarked,,2025-10-25T11:09:43Z
INT_001097,USR_00494,DEST_0002,bookmarked,,2026-01-04T11:09:43Z
INT_001098,USR_00166,DEST_0265,bookmarked,,2026-06-03T11:09:43Z
INT_001099,USR_00190,DEST_0219,viewed,,2026-04-04T11:09:43Z
INT_001100,USR_00579,DEST_0008,bookmarked,,2026-01-10T11:09:43Z
INT_001101,USR_00889,DEST_0012,bookmarked,,2026-05-21T11:09:43Z
INT_001102,USR_00342,DEST_0067,bookmarked,,2025-12-26T11:09:43Z
INT_001103,USR_00252,DEST_0229,viewed,,2025-11-07T11:09:43Z
INT_001104,USR_00481,DEST_0157,viewed,,2026-05-03T11:09:43Z
INT_001105,USR_00619,DEST_0025,bookmarked,,2026-06-07T11:09:43Z
INT_001106,USR_00450,DEST_0225,bookmarked,,2026-01-14T11:09:43Z
INT_001107,USR_00420,DEST_0155,viewed,,2025-09-24T11:09:43Z
INT_001108,USR_00550,DEST_0150,viewed,,2026-05-18T11:09:43Z
INT_001109,USR_00365,DEST_0128,booked,,2025-12-18T11:09:43Z
INT_001110,USR_00660,DEST_0244,viewed,,2025-09-17T11:09:43Z
INT_001111,USR_00711,DEST_0227,viewed,,2025-07-28T11:09:43Z
INT_001112,USR_00433,DEST_0022,viewed,,2025-10-28T11:09:43Z
INT_001113,USR_00526,DEST_0170,viewed,,2025-08-18T11:09:43Z
INT_001114,USR_00806,DEST_0097,booked,,2025-07-10T11:09:43Z
INT_001115,USR_00898,DEST_0153,bookmarked,,2026-03-08T11:09:43Z
INT_001116,USR_00417,DEST_0219,reviewed,3,2025-09-19T11:09:43Z
INT_001117,USR_00277,DEST_0107,viewed,,2026-01-13T11:09:43Z
INT_001118,USR_00689,DEST_0099,bookmarked,,2025-08-26T11:09:43Z
INT_001119,USR_00084,DEST_0142,bookmarked,,2026-05-18T11:09:43Z
INT_001120,USR_00921,DEST_0179,bookmarked,,2026-02-14T11:09:43Z
INT_001121,USR_00253,DEST_0124,bookmarked,,2026-01-05T11:09:43Z
INT_001122,USR_00363,DEST_0180,booked,,2025-08-24T11:09:43Z
INT_001123,USR_01000,DEST_0070,viewed,,2025-10-04T11:09:43Z
INT_001124,USR_00796,DEST_0091,booked,,2026-06-09T11:09:43Z
INT_001125,USR_00831,DEST_0109,bookmarked,,2025-11-01T11:09:43Z
INT_001126,USR_00314,DEST_0173,bookmarked,,2025-10-30T11:09:43Z
INT_001127,USR_00378,DEST_0029,bookmarked,,2025-08-16T11:09:43Z
INT_001128,USR_00114,DEST_0130,viewed,,2026-03-25T11:09:43Z
INT_001129,USR_00970,DEST_0211,viewed,,2026-01-16T11:09:43Z
INT_001130,USR_00409,DEST_0120,booked,,2025-08-17T11:09:43Z
INT_001131,USR_00515,DEST_0219,viewed,,2026-02-20T11:09:43Z
INT_001132,USR_00131,DEST_0230,viewed,,2026-03-21T11:09:43Z
INT_001133,USR_00948,DEST_0173,bookmarked,,2025-06-28T11:09:43Z
INT_001134,USR_00032,DEST_0205,viewed,,2026-05-08T11:09:43Z
INT_001135,USR_00186,DEST_0173,viewed,,2026-04-05T11:09:43Z
INT_001136,USR_00893,DEST_0170,bookmarked,,2026-02-13T11:09:43Z
INT_001137,USR_00741,DEST_0181,viewed,,2025-07-10T11:09:43Z
INT_001138,USR_00357,DEST_0207,booked,,2025-07-05T11:09:43Z
INT_001139,USR_00471,DEST_0135,viewed,,2025-11-28T11:09:43Z
INT_001140,USR_00086,DEST_0067,bookmarked,,2025-07-09T11:09:43Z
INT_001141,USR_00218,DEST_0176,bookmarked,,2026-02-17T11:09:43Z
INT_001142,USR_00253,DEST_0269,viewed,,2026-05-07T11:09:43Z
INT_001143,USR_00381,DEST_0020,reviewed,3,2025-07-22T11:09:43Z
INT_001144,USR_00029,DEST_0237,bookmarked,,2026-05-29T11:09:43Z
INT_001145,USR_00042,DEST_0123,bookmarked,,2025-10-22T11:09:43Z
INT_001146,USR_00646,DEST_0230,bookmarked,,2025-12-06T11:09:43Z
INT_001147,USR_00482,DEST_0148,viewed,,2025-08-16T11:09:43Z
INT_001148,USR_00675,DEST_0016,bookmarked,,2026-04-25T11:09:43Z
INT_001149,USR_00036,DEST_0012,viewed,,2026-04-15T11:09:43Z
INT_001150,USR_00240,DEST_0051,viewed,,2026-06-20T11:09:43Z
INT_001151,USR_00140,DEST_0085,viewed,,2026-03-21T11:09:43Z
INT_001152,USR_00825,DEST_0022,bookmarked,,2026-02-12T11:09:43Z
INT_001153,USR_00752,DEST_0185,viewed,,2025-09-02T11:09:43Z
INT_001154,USR_00314,DEST_0161,viewed,,2025-10-31T11:09:43Z
INT_001155,USR_00666,DEST_0095,bookmarked,,2026-01-15T11:09:43Z
INT_001156,USR_00229,DEST_0165,viewed,,2026-01-24T11:09:43Z
INT_001157,USR_00317,DEST_0115,viewed,,2026-02-20T11:09:43Z
INT_001158,USR_00203,DEST_0199,viewed,,2026-05-11T11:09:43Z
INT_001159,USR_00889,DEST_0198,viewed,,2026-02-07T11:09:43Z
INT_001160,USR_00556,DEST_0071,viewed,,2026-04-30T11:09:43Z
INT_001161,USR_00194,DEST_0177,viewed,,2025-07-04T11:09:43Z
INT_001162,USR_00321,DEST_0067,viewed,,2025-10-04T11:09:43Z
INT_001163,USR_00033,DEST_0155,bookmarked,,2025-09-25T11:09:43Z
INT_001164,USR_00011,DEST_0152,viewed,,2025-07-17T11:09:43Z
INT_001165,USR_00470,DEST_0220,booked,,2026-04-18T11:09:43Z
INT_001166,USR_00812,DEST_0121,viewed,,2026-01-17T11:09:43Z
INT_001167,USR_00809,DEST_0237,bookmarked,,2025-09-17T11:09:43Z
INT_001168,USR_00385,DEST_0005,viewed,,2026-01-25T11:09:43Z
INT_001169,USR_00307,DEST_0126,viewed,,2026-02-06T11:09:43Z
INT_001170,USR_00561,DEST_0018,viewed,,2025-09-03T11:09:43Z
INT_001171,USR_00495,DEST_0007,viewed,,2026-01-03T11:09:43Z
INT_001172,USR_00689,DEST_0230,viewed,,2026-04-24T11:09:43Z
INT_001173,USR_00415,DEST_0232,viewed,,2025-12-07T11:09:43Z
INT_001174,USR_00085,DEST_0173,bookmarked,,2025-10-13T11:09:43Z
INT_001175,USR_00081,DEST_0130,bookmarked,,2025-09-16T11:09:43Z
INT_001176,USR_00806,DEST_0136,viewed,,2026-04-26T11:09:43Z
INT_001177,USR_00123,DEST_0056,bookmarked,,2026-03-21T11:09:43Z
INT_001178,USR_00529,DEST_0240,viewed,,2026-02-22T11:09:43Z
INT_001179,USR_00755,DEST_0089,viewed,,2026-05-17T11:09:43Z
INT_001180,USR_00658,DEST_0134,bookmarked,,2025-07-18T11:09:43Z
INT_001181,USR_00785,DEST_0001,viewed,,2025-12-12T11:09:43Z
INT_001182,USR_00754,DEST_0067,viewed,,2025-08-31T11:09:43Z
INT_001183,USR_00112,DEST_0170,reviewed,2,2026-06-21T11:09:43Z
INT_001184,USR_00107,DEST_0138,reviewed,3,2025-12-16T11:09:43Z
INT_001185,USR_00313,DEST_0005,booked,,2025-09-25T11:09:43Z
INT_001186,USR_00394,DEST_0130,viewed,,2025-10-09T11:09:43Z
INT_001187,USR_00322,DEST_0177,bookmarked,,2026-04-16T11:09:43Z
INT_001188,USR_00569,DEST_0043,bookmarked,,2026-01-09T11:09:43Z
INT_001189,USR_00126,DEST_0001,bookmarked,,2026-02-27T11:09:43Z
INT_001190,USR_00863,DEST_0056,reviewed,4,2026-02-06T11:09:43Z
INT_001191,USR_00679,DEST_0156,bookmarked,,2026-05-15T11:09:43Z
INT_001192,USR_00453,DEST_0004,viewed,,2025-07-09T11:09:43Z
INT_001193,USR_00766,DEST_0155,bookmarked,,2025-12-16T11:09:43Z
INT_001194,USR_00779,DEST_0185,bookmarked,,2026-03-21T11:09:43Z
INT_001195,USR_00812,DEST_0080,bookmarked,,2025-08-05T11:09:43Z
INT_001196,USR_00868,DEST_0019,viewed,,2025-10-05T11:09:43Z
INT_001197,USR_00390,DEST_0038,viewed,,2026-05-21T11:09:43Z
INT_001198,USR_00964,DEST_0056,bookmarked,,2026-04-16T11:09:43Z
INT_001199,USR_00411,DEST_0107,bookmarked,,2026-03-26T11:09:43Z
INT_001200,USR_00980,DEST_0054,reviewed,3,2026-01-13T11:09:43Z
INT_001201,USR_00465,DEST_0020,viewed,,2025-09-26T11:09:43Z
INT_001202,USR_00683,DEST_0049,bookmarked,,2025-09-09T11:09:43Z
INT_001203,USR_00675,DEST_0261,viewed,,2026-02-12T11:09:43Z
INT_001204,USR_00826,DEST_0230,bookmarked,,2026-01-17T11:09:43Z
INT_001205,USR_00291,DEST_0265,viewed,,2026-01-15T11:09:43Z
INT_001206,USR_00010,DEST_0120,viewed,,2026-02-26T11:09:43Z
INT_001207,USR_00521,DEST_0120,bookmarked,,2026-05-05T11:09:43Z
INT_001208,USR_00675,DEST_0147,viewed,,2025-12-13T11:09:43Z
INT_001209,USR_00142,DEST_0262,reviewed,4,2025-10-02T11:09:43Z
INT_001210,USR_00684,DEST_0273,reviewed,3,2025-10-14T11:09:43Z
INT_001211,USR_00132,DEST_0223,booked,,2025-08-12T11:09:43Z
INT_001212,USR_00297,DEST_0186,viewed,,2025-09-05T11:09:43Z
INT_001213,USR_00840,DEST_0010,bookmarked,,2025-08-27T11:09:43Z
INT_001214,USR_00985,DEST_0219,bookmarked,,2026-03-24T11:09:43Z
INT_001215,USR_00152,DEST_0016,viewed,,2025-09-13T11:09:43Z
INT_001216,USR_00235,DEST_0105,viewed,,2025-11-18T11:09:43Z
INT_001217,USR_00006,DEST_0003,reviewed,4,2026-03-09T11:09:43Z
INT_001218,USR_00916,DEST_0011,bookmarked,,2026-01-09T11:09:43Z
INT_001219,USR_00609,DEST_0004,viewed,,2025-09-18T11:09:43Z
INT_001220,USR_00603,DEST_0207,bookmarked,,2025-08-19T11:09:43Z
INT_001221,USR_00565,DEST_0191,viewed,,2025-08-30T11:09:43Z
INT_001222,USR_00683,DEST_0059,viewed,,2026-03-24T11:09:43Z
INT_001223,USR_00567,DEST_0139,viewed,,2025-08-18T11:09:43Z
INT_001224,USR_00208,DEST_0167,viewed,,2026-06-09T11:09:43Z
INT_001225,USR_00416,DEST_0039,bookmarked,,2026-02-25T11:09:43Z
INT_001226,USR_00882,DEST_0120,viewed,,2026-05-16T11:09:43Z
INT_001227,USR_00520,DEST_0260,bookmarked,,2025-08-29T11:09:43Z
INT_001228,USR_00549,DEST_0020,viewed,,2025-09-18T11:09:43Z
INT_001229,USR_00228,DEST_0128,bookmarked,,2026-01-05T11:09:43Z
INT_001230,USR_00686,DEST_0085,viewed,,2025-11-14T11:09:43Z
INT_001231,USR_00286,DEST_0120,reviewed,4,2026-02-10T11:09:43Z
INT_001232,USR_00898,DEST_0009,viewed,,2025-08-12T11:09:43Z
INT_001233,USR_00075,DEST_0011,bookmarked,,2025-09-06T11:09:43Z
INT_001234,USR_00380,DEST_0001,viewed,,2026-03-14T11:09:43Z
INT_001235,USR_00074,DEST_0153,bookmarked,,2025-11-10T11:09:43Z
INT_001236,USR_00024,DEST_0146,bookmarked,,2025-08-29T11:09:43Z
INT_001237,USR_00656,DEST_0261,viewed,,2026-05-19T11:09:43Z
INT_001238,USR_00194,DEST_0004,viewed,,2025-10-10T11:09:43Z
INT_001239,USR_00984,DEST_0261,bookmarked,,2025-07-09T11:09:43Z
INT_001240,USR_00727,DEST_0219,bookmarked,,2025-08-23T11:09:43Z
INT_001241,USR_00364,DEST_0128,bookmarked,,2026-02-25T11:09:43Z
INT_001242,USR_00775,DEST_0085,booked,,2026-03-17T11:09:43Z
INT_001243,USR_00600,DEST_0152,bookmarked,,2026-06-06T11:09:43Z
INT_001244,USR_00934,DEST_0137,viewed,,2025-08-21T11:09:43Z
INT_001245,USR_00064,DEST_0120,viewed,,2026-03-21T11:09:43Z
INT_001246,USR_00022,DEST_0170,reviewed,3,2026-06-03T11:09:43Z
INT_001247,USR_00493,DEST_0067,bookmarked,,2025-07-01T11:09:43Z
INT_001248,USR_00359,DEST_0225,viewed,,2026-05-22T11:09:43Z
INT_001249,USR_00754,DEST_0193,viewed,,2025-08-28T11:09:43Z
INT_001250,USR_00719,DEST_0020,viewed,,2026-03-09T11:09:43Z
INT_001251,USR_00703,DEST_0265,bookmarked,,2026-04-26T11:09:43Z
INT_001252,USR_00896,DEST_0177,reviewed,4,2025-08-27T11:09:43Z
INT_001253,USR_00227,DEST_0074,viewed,,2025-07-15T11:09:43Z
INT_001254,USR_00429,DEST_0181,reviewed,4,2026-05-18T11:09:43Z
INT_001255,USR_00698,DEST_0255,reviewed,4,2025-07-02T11:09:43Z
INT_001256,USR_00646,DEST_0225,viewed,,2026-03-12T11:09:43Z
INT_001257,USR_00538,DEST_0078,booked,,2026-06-13T11:09:43Z
INT_001258,USR_00173,DEST_0153,bookmarked,,2025-08-09T11:09:43Z
INT_001259,USR_00793,DEST_0153,viewed,,2026-06-08T11:09:43Z
INT_001260,USR_00898,DEST_0007,bookmarked,,2026-01-21T11:09:43Z
INT_001261,USR_00894,DEST_0257,reviewed,3,2026-04-17T11:09:43Z
INT_001262,USR_00287,DEST_0198,bookmarked,,2025-08-04T11:09:43Z
INT_001263,USR_00235,DEST_0010,viewed,,2025-08-14T11:09:43Z
INT_001264,USR_00011,DEST_0107,bookmarked,,2026-01-03T11:09:43Z
INT_001265,USR_00188,DEST_0191,viewed,,2025-09-30T11:09:43Z
INT_001266,USR_00211,DEST_0005,viewed,,2026-04-14T11:09:43Z
INT_001267,USR_00211,DEST_0230,bookmarked,,2025-09-30T11:09:43Z
INT_001268,USR_00672,DEST_0221,viewed,,2025-11-22T11:09:43Z
INT_001269,USR_00826,DEST_0001,bookmarked,,2026-02-03T11:09:43Z
INT_001270,USR_00833,DEST_0146,viewed,,2026-03-17T11:09:43Z
INT_001271,USR_00132,DEST_0002,bookmarked,,2026-05-01T11:09:43Z
INT_001272,USR_00286,DEST_0004,viewed,,2026-04-17T11:09:43Z
INT_001273,USR_00805,DEST_0049,reviewed,3,2025-08-28T11:09:43Z
INT_001274,USR_00498,DEST_0091,viewed,,2025-08-13T11:09:43Z
INT_001275,USR_00295,DEST_0012,viewed,,2026-03-25T11:09:43Z
INT_001276,USR_00434,DEST_0185,viewed,,2025-11-07T11:09:43Z
INT_001277,USR_00881,DEST_0008,bookmarked,,2026-01-24T11:09:43Z
INT_001278,USR_00050,DEST_0244,viewed,,2025-09-24T11:09:43Z
INT_001279,USR_00377,DEST_0006,bookmarked,,2025-10-14T11:09:43Z
INT_001280,USR_00444,DEST_0123,viewed,,2025-11-06T11:09:43Z
INT_001281,USR_00147,DEST_0004,bookmarked,,2025-12-14T11:09:43Z
INT_001282,USR_00501,DEST_0001,bookmarked,,2025-12-02T11:09:43Z
INT_001283,USR_00844,DEST_0016,viewed,,2025-07-24T11:09:43Z
INT_001284,USR_00973,DEST_0254,viewed,,2025-09-08T11:09:43Z
INT_001285,USR_00842,DEST_0015,viewed,,2026-02-03T11:09:43Z
INT_001286,USR_00140,DEST_0076,bookmarked,,2026-02-04T11:09:43Z
INT_001287,USR_00074,DEST_0153,viewed,,2026-05-18T11:09:43Z
INT_001288,USR_00890,DEST_0048,bookmarked,,2026-03-16T11:09:43Z
INT_001289,USR_00026,DEST_0272,viewed,,2025-11-29T11:09:43Z
INT_001290,USR_00413,DEST_0130,viewed,,2025-09-09T11:09:43Z
INT_001291,USR_00550,DEST_0095,bookmarked,,2025-11-16T11:09:43Z
INT_001292,USR_00039,DEST_0193,viewed,,2026-03-15T11:09:43Z
INT_001293,USR_00513,DEST_0067,bookmarked,,2026-05-16T11:09:43Z
INT_001294,USR_00696,DEST_0157,viewed,,2026-03-17T11:09:43Z
INT_001295,USR_00142,DEST_0066,viewed,,2025-11-13T11:09:43Z
INT_001296,USR_00425,DEST_0265,reviewed,5,2025-11-03T11:09:43Z
INT_001297,USR_00247,DEST_0002,viewed,,2025-08-19T11:09:43Z
INT_001298,USR_00569,DEST_0056,booked,,2026-06-19T11:09:43Z
INT_001299,USR_00534,DEST_0017,viewed,,2026-01-12T11:09:43Z
INT_001300,USR_00728,DEST_0056,bookmarked,,2026-04-22T11:09:43Z
INT_001301,USR_00261,DEST_0019,viewed,,2026-04-13T11:09:43Z
INT_001302,USR_00495,DEST_0179,bookmarked,,2025-11-06T11:09:43Z
INT_001303,USR_00071,DEST_0010,viewed,,2026-03-05T11:09:43Z
INT_001304,USR_00542,DEST_0002,bookmarked,,2025-07-13T11:09:43Z
INT_001305,USR_00070,DEST_0254,reviewed,4,2026-06-05T11:09:43Z
INT_001306,USR_00575,DEST_0125,bookmarked,,2026-02-15T11:09:43Z
INT_001307,USR_00403,DEST_0155,bookmarked,,2025-09-05T11:09:43Z
INT_001308,USR_00836,DEST_0009,viewed,,2026-05-06T11:09:43Z
INT_001309,USR_00009,DEST_0232,bookmarked,,2026-05-10T11:09:43Z
INT_001310,USR_00844,DEST_0122,viewed,,2026-02-27T11:09:43Z
INT_001311,USR_00006,DEST_0013,viewed,,2025-07-09T11:09:43Z
INT_001312,USR_00231,DEST_0061,viewed,,2025-07-06T11:09:43Z
INT_001313,USR_00790,DEST_0016,reviewed,5,2025-08-06T11:09:43Z
INT_001314,USR_00911,DEST_0056,viewed,,2026-05-24T11:09:43Z
INT_001315,USR_00852,DEST_0176,booked,,2025-09-13T11:09:43Z
INT_001316,USR_00095,DEST_0190,reviewed,3,2025-09-14T11:09:43Z
INT_001317,USR_00284,DEST_0081,bookmarked,,2026-03-11T11:09:43Z
INT_001318,USR_00119,DEST_0239,viewed,,2026-05-03T11:09:43Z
INT_001319,USR_00367,DEST_0186,bookmarked,,2026-06-07T11:09:43Z
INT_001320,USR_00677,DEST_0219,reviewed,3,2025-11-02T11:09:43Z
INT_001321,USR_00964,DEST_0249,reviewed,3,2025-10-07T11:09:43Z
INT_001322,USR_00366,DEST_0111,booked,,2025-08-07T11:09:43Z
INT_001323,USR_00439,DEST_0230,viewed,,2025-12-31T11:09:43Z
INT_001324,USR_00381,DEST_0002,viewed,,2025-11-14T11:09:43Z
INT_001325,USR_00430,DEST_0109,reviewed,3,2026-02-21T11:09:43Z
INT_001326,USR_00703,DEST_0130,viewed,,2025-10-30T11:09:43Z
INT_001327,USR_00899,DEST_0264,viewed,,2025-08-15T11:09:43Z
INT_001328,USR_00810,DEST_0008,viewed,,2025-09-08T11:09:43Z
INT_001329,USR_00630,DEST_0107,bookmarked,,2026-06-04T11:09:43Z
INT_001330,USR_00861,DEST_0018,bookmarked,,2025-12-21T11:09:43Z
INT_001331,USR_00125,DEST_0091,viewed,,2025-09-02T11:09:43Z
INT_001332,USR_00755,DEST_0198,bookmarked,,2025-07-24T11:09:43Z
INT_001333,USR_00234,DEST_0003,viewed,,2026-03-13T11:09:43Z
INT_001334,USR_00120,DEST_0261,bookmarked,,2025-11-23T11:09:43Z
INT_001335,USR_00807,DEST_0206,bookmarked,,2026-06-13T11:09:43Z
INT_001336,USR_00357,DEST_0040,reviewed,3,2025-09-19T11:09:43Z
INT_001337,USR_00434,DEST_0260,viewed,,2026-01-20T11:09:43Z
INT_001338,USR_00903,DEST_0237,viewed,,2025-12-24T11:09:43Z
INT_001339,USR_00006,DEST_0179,viewed,,2026-06-05T11:09:43Z
INT_001340,USR_00853,DEST_0016,viewed,,2026-03-29T11:09:43Z
INT_001341,USR_00202,DEST_0010,viewed,,2026-05-28T11:09:43Z
INT_001342,USR_00018,DEST_0019,viewed,,2026-04-30T11:09:43Z
INT_001343,USR_00710,DEST_0185,reviewed,3,2026-03-22T11:09:43Z
INT_001344,USR_00449,DEST_0263,bookmarked,,2026-06-23T11:09:43Z
INT_001345,USR_00795,DEST_0078,viewed,,2026-04-10T11:09:43Z
INT_001346,USR_00663,DEST_0010,bookmarked,,2025-07-17T11:09:43Z
INT_001347,USR_00602,DEST_0076,viewed,,2026-02-23T11:09:43Z
INT_001348,USR_00452,DEST_0186,viewed,,2025-08-16T11:09:43Z
INT_001349,USR_00192,DEST_0091,bookmarked,,2025-08-04T11:09:43Z
INT_001350,USR_00566,DEST_0058,bookmarked,,2025-10-06T11:09:43Z
INT_001351,USR_00626,DEST_0071,bookmarked,,2026-02-05T11:09:43Z
INT_001352,USR_00139,DEST_0071,viewed,,2026-03-03T11:09:43Z
INT_001353,USR_00239,DEST_0009,bookmarked,,2025-11-14T11:09:43Z
INT_001354,USR_00384,DEST_0237,viewed,,2025-12-24T11:09:43Z
INT_001355,USR_00813,DEST_0079,booked,,2026-01-04T11:09:43Z
INT_001356,USR_00677,DEST_0011,viewed,,2025-08-15T11:09:43Z
INT_001357,USR_00161,DEST_0191,viewed,,2026-02-01T11:09:43Z
INT_001358,USR_00272,DEST_0003,viewed,,2025-10-23T11:09:43Z
INT_001359,USR_00592,DEST_0207,bookmarked,,2025-09-25T11:09:43Z
INT_001360,USR_00660,DEST_0078,viewed,,2026-01-07T11:09:43Z
INT_001361,USR_00220,DEST_0180,viewed,,2026-02-01T11:09:43Z
INT_001362,USR_00951,DEST_0179,viewed,,2025-10-18T11:09:43Z
INT_001363,USR_00601,DEST_0257,bookmarked,,2025-08-21T11:09:43Z
INT_001364,USR_00012,DEST_0099,viewed,,2026-01-13T11:09:43Z
INT_001365,USR_00648,DEST_0088,viewed,,2026-02-25T11:09:43Z
INT_001366,USR_00452,DEST_0007,reviewed,5,2025-12-23T11:09:43Z
INT_001367,USR_00611,DEST_0173,bookmarked,,2026-01-30T11:09:43Z
INT_001368,USR_00668,DEST_0057,viewed,,2026-02-05T11:09:43Z
INT_001369,USR_00652,DEST_0170,viewed,,2025-08-20T11:09:43Z
INT_001370,USR_00881,DEST_0007,viewed,,2025-12-02T11:09:43Z
INT_001371,USR_00098,DEST_0131,viewed,,2025-10-09T11:09:43Z
INT_001372,USR_00253,DEST_0185,viewed,,2025-09-14T11:09:43Z
INT_001373,USR_00503,DEST_0219,viewed,,2025-09-16T11:09:43Z
INT_001374,USR_00748,DEST_0153,viewed,,2026-02-21T11:09:43Z
INT_001375,USR_00755,DEST_0244,viewed,,2026-01-15T11:09:43Z
INT_001376,USR_00579,DEST_0012,booked,,2026-03-26T11:09:43Z
INT_001377,USR_00267,DEST_0071,booked,,2026-03-07T11:09:43Z
INT_001378,USR_00695,DEST_0006,viewed,,2026-01-20T11:09:43Z
INT_001379,USR_00136,DEST_0199,bookmarked,,2026-04-23T11:09:43Z
INT_001380,USR_00150,DEST_0185,bookmarked,,2026-05-08T11:09:43Z
INT_001381,USR_00933,DEST_0237,booked,,2026-05-07T11:09:43Z
INT_001382,USR_00536,DEST_0012,bookmarked,,2025-07-11T11:09:43Z
INT_001383,USR_00654,DEST_0155,bookmarked,,2026-06-10T11:09:43Z
INT_001384,USR_00053,DEST_0261,booked,,2026-02-02T11:09:43Z
INT_001385,USR_00472,DEST_0005,viewed,,2026-03-03T11:09:43Z
INT_001386,USR_00255,DEST_0117,viewed,,2026-05-30T11:09:43Z
INT_001387,USR_00513,DEST_0001,viewed,,2025-12-14T11:09:43Z
INT_001388,USR_00384,DEST_0187,bookmarked,,2025-08-06T11:09:43Z
INT_001389,USR_00596,DEST_0049,viewed,,2025-09-29T11:09:43Z
INT_001390,USR_00845,DEST_0179,viewed,,2025-10-24T11:09:43Z
INT_001391,USR_00096,DEST_0008,bookmarked,,2026-06-22T11:09:43Z
INT_001392,USR_00450,DEST_0009,bookmarked,,2025-08-11T11:09:43Z
INT_001393,USR_00216,DEST_0009,viewed,,2025-11-07T11:09:43Z
INT_001394,USR_00317,DEST_0174,reviewed,3,2025-09-19T11:09:43Z
INT_001395,USR_00907,DEST_0091,bookmarked,,2026-01-24T11:09:43Z
INT_001396,USR_00201,DEST_0179,bookmarked,,2026-05-25T11:09:43Z
INT_001397,USR_00459,DEST_0174,viewed,,2025-08-10T11:09:43Z
INT_001398,USR_00761,DEST_0062,viewed,,2025-07-03T11:09:43Z
INT_001399,USR_00279,DEST_0007,viewed,,2025-06-28T11:09:43Z
INT_001400,USR_00306,DEST_0105,viewed,,2026-06-06T11:09:43Z
INT_001401,USR_00431,DEST_0239,bookmarked,,2026-04-18T11:09:43Z
INT_001402,USR_00111,DEST_0219,bookmarked,,2025-08-20T11:09:43Z
INT_001403,USR_00146,DEST_0012,viewed,,2025-11-08T11:09:43Z
INT_001404,USR_00608,DEST_0067,reviewed,4,2026-03-29T11:09:43Z
INT_001405,USR_00012,DEST_0107,viewed,,2025-12-14T11:09:43Z
INT_001406,USR_00946,DEST_0130,viewed,,2026-02-13T11:09:43Z
INT_001407,USR_00820,DEST_0114,bookmarked,,2026-04-21T11:09:43Z
INT_001408,USR_00036,DEST_0009,reviewed,5,2026-06-05T11:09:43Z
INT_001409,USR_00646,DEST_0199,booked,,2025-10-30T11:09:43Z
INT_001410,USR_00858,DEST_0193,viewed,,2025-09-05T11:09:43Z
INT_001411,USR_00578,DEST_0233,viewed,,2025-07-01T11:09:43Z
INT_001412,USR_00833,DEST_0109,viewed,,2026-01-12T11:09:43Z
INT_001413,USR_00672,DEST_0265,booked,,2026-01-18T11:09:43Z
INT_001414,USR_00602,DEST_0008,viewed,,2026-03-19T11:09:43Z
INT_001415,USR_00672,DEST_0120,viewed,,2025-09-15T11:09:43Z
INT_001416,USR_00827,DEST_0015,reviewed,5,2025-07-01T11:09:43Z
INT_001417,USR_00387,DEST_0123,bookmarked,,2026-01-22T11:09:43Z
INT_001418,USR_00286,DEST_0134,viewed,,2025-09-11T11:09:43Z
INT_001419,USR_00535,DEST_0142,viewed,,2025-09-22T11:09:43Z
INT_001420,USR_00313,DEST_0043,viewed,,2026-02-01T11:09:43Z
INT_001421,USR_00046,DEST_0169,bookmarked,,2026-01-13T11:09:43Z
INT_001422,USR_00543,DEST_0244,booked,,2025-07-22T11:09:43Z
INT_001423,USR_00581,DEST_0029,viewed,,2025-10-10T11:09:43Z
INT_001424,USR_00783,DEST_0257,viewed,,2025-09-27T11:09:43Z
INT_001425,USR_00329,DEST_0251,viewed,,2026-02-22T11:09:43Z
INT_001426,USR_00416,DEST_0051,viewed,,2026-04-14T11:09:43Z
INT_001427,USR_00048,DEST_0049,bookmarked,,2026-03-12T11:09:43Z
INT_001428,USR_00774,DEST_0013,viewed,,2025-10-06T11:09:43Z
INT_001429,USR_00819,DEST_0011,viewed,,2026-03-09T11:09:43Z
INT_001430,USR_00377,DEST_0237,viewed,,2025-07-06T11:09:43Z
INT_001431,USR_00105,DEST_0009,bookmarked,,2025-11-26T11:09:43Z
INT_001432,USR_00181,DEST_0079,booked,,2025-09-05T11:09:43Z
INT_001433,USR_00108,DEST_0152,viewed,,2026-01-01T11:09:43Z
INT_001434,USR_00842,DEST_0160,viewed,,2026-05-05T11:09:43Z
INT_001435,USR_00133,DEST_0170,viewed,,2026-03-25T11:09:43Z
INT_001436,USR_00558,DEST_0255,viewed,,2026-01-24T11:09:43Z
INT_001437,USR_00446,DEST_0012,booked,,2026-01-18T11:09:43Z
INT_001438,USR_00288,DEST_0005,viewed,,2025-11-05T11:09:43Z
INT_001439,USR_00471,DEST_0107,booked,,2026-06-11T11:09:43Z
INT_001440,USR_00699,DEST_0231,viewed,,2026-05-29T11:09:43Z
INT_001441,USR_00159,DEST_0022,viewed,,2026-03-12T11:09:43Z
INT_001442,USR_00916,DEST_0056,viewed,,2025-11-04T11:09:43Z
INT_001443,USR_00045,DEST_0062,viewed,,2025-12-26T11:09:43Z
