event_id,event_name,posted_by_user_id,nearest_known_destination,district,province,event_date,true_latitude,true_longitude,reported_latitude,reported_longitude,submission_method,distance_error_m,location_accuracy_score,accuracy_tier,is_verified_for_display
EVT21451,Full Moon Party,U17426,Pigeon Island Snorkeling,Trincomalee,Eastern,2025-05-16,8.6981,81.20889,8.6974,81.19721,Manual Map Pin,1283.8,20.1,Very Low,False
EVT21452,Pop-up Local Festival,U03252,Minneriya Elephant Gathering,Polonnaruwa,North Central,2023-06-03,8.03542,80.89735,8.03705,80.89704,GPS Auto-Tag,184.1,79.4,Medium,True
EVT21453,Village Perahera,U17332,Thalangama Wetland Birdwatching,Colombo,Western,2023-02-02,6.87087,79.93834,6.98134,79.8684,Typed Address,14483.5,0.0,Very Low,False
EVT21454,Corporate Retreat Event,U12899,Bellanwila-Attidiya Sanctuary,Colombo,Western,2025-02-24,6.8379,79.88612,6.83943,79.88529,GPS Auto-Tag,193.0,78.6,Medium,True
EVT21455,Village Perahera,U08751,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2024-10-01,6.98595,80.42762,6.98356,80.42817,GPS Auto-Tag,272.0,71.2,Medium,True
EVT21456,Temple/Kovil Special Pooja,U11655,Kataragama Esala Perahera,Monaragala,Uva,2023-11-27,6.39695,81.32077,6.32565,81.34922,Typed Address,8513.9,0.0,Very Low,False
EVT21457,Private Wedding,U14995,Riverston (Mini World's End),Matale,Central,2025-06-11,7.46061,80.73564,7.45955,80.73687,GPS Auto-Tag,179.9,79.9,Medium,True
EVT21458,Pop-up Local Festival,U05691,Sinharaja Rainforest Trekking,Ratnapura/Galle,Sabaragamuwa,2024-12-14,6.40963,80.5051,6.40658,80.50488,GPS Auto-Tag,339.6,65.4,Medium,True
EVT21459,Live Music Night,U00069,Trincomalee Whale Watching,Trincomalee,Eastern,2025-07-07,8.57268,81.22584,8.57254,81.22384,GPS Auto-Tag,220.4,75.9,Medium,True
EVT21460,Food & Craft Fair,U03133,Peak Wilderness Sanctuary Trek,Ratnapura,Sabaragamuwa,2024-10-31,6.79893,80.48209,6.78856,80.49982,Manual Map Pin,2267.7,5.9,Very Low,False
EVT21461,Beach Party,U10963,Induruwa Turtle Conservation,Galle,Southern,2024-09-27,6.04438,80.03776,6.03451,80.02614,Manual Map Pin,1686.6,12.1,Very Low,False
EVT21462,Pop-up Local Festival,U12007,Thalangama Wetland Birdwatching,Colombo,Western,2023-08-05,6.89889,79.9307,6.90485,79.91556,Manual Map Pin,1795.4,10.6,Very Low,False
EVT21463,Pop-up Local Festival,U01733,Vesak Festival (Colombo & Island-wide),Colombo,Western,2023-01-04,6.91672,79.86256,6.91858,79.86277,GPS Auto-Tag,208.3,77.1,Medium,True
EVT21464,Food & Craft Fair,U14832,Kandy Esala Perahera,Kandy,Central,2024-11-16,7.2942,80.63263,7.29229,80.63011,GPS Auto-Tag,349.5,64.6,Medium,True
EVT21465,Private Wedding,U10770,Minneriya Elephant Gathering,Polonnaruwa,North Central,2023-09-02,8.04123,80.90034,8.03984,80.89892,GPS Auto-Tag,219.1,76.0,Medium,True
EVT21466,Private Wedding,U01033,Yala National Park Safari,Hambantota,Southern,2025-08-12,6.3743,81.51418,6.37017,81.50429,Manual Map Pin,1182.6,22.8,Very Low,False
EVT21467,Beach Party,U17978,Yapahuwa Rock Fortress,Kurunegala,North Western,2023-10-16,7.82241,80.21294,7.82355,80.21481,GPS Auto-Tag,241.5,73.9,Medium,True
EVT21468,Village Perahera,U10471,Rekawa Turtle Conservation,Hambantota,Southern,2024-06-22,6.05462,80.86307,6.05563,80.85684,Manual Map Pin,696.9,41.8,Low,False
EVT21469,Food & Craft Fair,U01251,Dowa Rock Temple,Badulla,Uva,2023-02-19,6.87303,81.04605,6.87109,81.04374,GPS Auto-Tag,332.4,66.0,Medium,True
EVT21470,Village Perahera,U11968,Gal Oya Boat Safari,Ampara,Eastern,2024-01-16,7.16282,81.44839,7.13493,81.44835,Manual Map Pin,3095.3,2.1,Very Low,False
EVT21471,Corporate Retreat Event,U17702,Vesak Festival (Colombo & Island-wide),Colombo,Western,2024-10-15,6.89883,79.84917,6.83087,79.88314,Typed Address,8421.6,0.0,Very Low,False
EVT21472,Private Wedding,U16621,Pigeon Island Snorkeling,Trincomalee,Eastern,2025-06-11,8.73428,81.2061,8.73643,81.2076,GPS Auto-Tag,289.2,69.7,Medium,True
EVT21473,Private Wedding,U05786,Dowa Rock Temple,Badulla,Uva,2024-12-01,6.88807,81.05859,6.8859,81.06117,GPS Auto-Tag,372.5,62.8,Medium,True
EVT21474,Food & Craft Fair,U03559,Aluvihare Rock Monastery,Matale,Central,2023-02-26,7.49431,80.62347,7.46447,80.60997,Typed Address,3630.6,1.1,Very Low,False
EVT21475,Live Music Night,U16764,Wadduwa Beach Escape,Kalutara,Western,2023-10-16,6.6325,79.9215,6.63045,79.91948,GPS Auto-Tag,318.0,67.2,Medium,True
EVT21476,Temple/Kovil Special Pooja,U07826,Horton Plains & World's End Hike,Nuwara Eliya,Central,2023-07-10,6.80328,80.80632,6.80518,80.80554,Manual Map Pin,228.5,75.2,Medium,True
EVT21477,Pop-up Local Festival,U17038,Knuckles Mountain Range Trekking,Kandy/Matale,Central,2023-11-21,7.45866,80.77165,7.45942,80.77206,GPS Auto-Tag,95.1,88.8,High,True
EVT21478,Private Wedding,U05055,Royal Botanical Garden Peradeniya,Kandy,Central,2023-04-21,7.2716,80.60144,7.27289,80.60141,GPS Auto-Tag,144.2,83.5,Medium,True
EVT21479,Community New Year Carnival,U00715,Madu Ganga Mangrove Boat Tour,Galle,Southern,2024-06-12,6.26365,80.05423,6.26444,80.05403,GPS Auto-Tag,90.3,89.3,High,True
EVT21480,Village Perahera,U02231,Haputale Viewpoint & Tea Estates,Badulla,Uva,2024-05-08,6.75913,80.96342,6.7595,80.96169,GPS Auto-Tag,194.8,78.4,Medium,True
EVT21481,Private Wedding,U01419,Ella Rock & Little Adam's Peak Hike,Badulla,Uva,2024-07-20,6.86949,81.04474,6.87282,81.03708,Manual Map Pin,921.8,31.6,Low,False
EVT21482,Beach Party,U10837,Kandy Esala Perahera,Kandy,Central,2023-01-08,7.28708,80.61994,7.28714,80.62042,GPS Auto-Tag,53.2,93.6,High,True
EVT21483,Village Perahera,U05823,Knuckles Conservation Forest Walk,Kandy/Matale,Central,2024-07-02,7.4638,80.7744,7.46395,80.77436,GPS Auto-Tag,16.9,97.9,High,True
EVT21484,Beach Party,U16491,"Christmas Celebrations, Negombo",Gampaha,Western,2023-08-10,7.19897,79.83089,7.19708,79.82392,Manual Map Pin,795.2,37.0,Low,False
EVT21485,Live Music Night,U09955,Nuwara Eliya Tea Factory Tour,Nuwara Eliya,Central,2024-12-12,6.97804,80.76074,6.97848,80.76125,GPS Auto-Tag,74.8,91.1,High,True
EVT21486,Temple/Kovil Special Pooja,U04650,Induruwa Turtle Conservation,Galle,Southern,2024-08-14,6.05205,80.04796,6.05339,80.04543,GPS Auto-Tag,316.4,67.3,Medium,True
EVT21487,Full Moon Party,U07895,Anuradhapura Cycling Tour,Anuradhapura,North Central,2024-12-26,8.29099,80.38966,8.29341,80.39136,Manual Map Pin,327.4,66.4,Medium,True
EVT21488,Full Moon Party,U00597,Kanneliya Rainforest Reserve,Galle,Southern,2024-05-29,6.25609,80.34614,6.2538,80.34682,GPS Auto-Tag,264.8,71.8,Medium,True
EVT21489,Food & Craft Fair,U07144,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2024-04-29,6.98505,80.42937,6.98583,80.41941,Manual Map Pin,1100.8,25.3,Very Low,False
EVT21490,Private Wedding,U05063,Madunagala Hot Springs,Hambantota,Southern,2024-08-24,6.24676,81.24934,6.24004,81.23352,Manual Map Pin,1897.7,9.3,Very Low,False
EVT21491,Corporate Retreat Event,U17355,Ella Rock & Little Adam's Peak Hike,Badulla,Uva,2025-09-01,6.87316,81.05342,6.81372,81.02189,Typed Address,7457.0,0.0,Very Low,False
EVT21492,Private Wedding,U13451,Ella Rock & Little Adam's Peak Hike,Badulla,Uva,2023-02-08,6.8654,81.03346,6.85562,81.04183,Manual Map Pin,1424.5,16.9,Very Low,False
EVT21493,Community New Year Carnival,U02282,Diyasaru Wetland Park,Colombo,Western,2025-07-08,6.89705,79.92484,6.91073,79.94216,Typed Address,2438.4,4.7,Very Low,False
EVT21494,Beach Party,U06186,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2025-06-02,7.1682,81.44786,7.16693,81.4584,Manual Map Pin,1168.7,23.2,Very Low,False
EVT21495,Private Wedding,U02256,Kumana National Park Birding & Safari,Ampara,Eastern,2024-08-08,6.58054,81.66252,6.56784,81.65573,Manual Map Pin,1596.5,13.6,Very Low,False
EVT21496,Corporate Retreat Event,U12771,Beddagana Wetland Park,Colombo,Western,2024-12-11,6.90542,79.90636,6.88333,79.90349,Manual Map Pin,2471.6,4.6,Very Low,False
EVT21497,Live Music Night,U01949,Sinhala & Tamil New Year Village Games,Anuradhapura,North Central,2025-03-18,8.30809,80.41523,8.30957,80.41656,GPS Auto-Tag,220.3,75.9,Medium,True
EVT21498,Village Perahera,U15698,Kalpitiya Kite Surfing,Puttalam,North Western,2025-01-06,8.23753,79.76957,8.23642,79.76786,GPS Auto-Tag,224.8,75.5,Medium,True
EVT21499,Community New Year Carnival,U17154,Colombo Galle Face & City Tour,Colombo,Western,2023-05-27,6.92843,79.88322,6.91691,79.89228,Manual Map Pin,1621.8,13.2,Very Low,False
EVT21500,Village Perahera,U08717,Ella Rock & Little Adam's Peak Hike,Badulla,Uva,2023-05-05,6.86655,81.06615,6.84237,81.06093,Manual Map Pin,2745.4,3.2,Very Low,False
EVT21501,Pop-up Local Festival,U02210,Kosgoda Turtle Hatchery,Galle,Southern,2025-11-18,6.08122,79.99991,6.07239,79.91811,Typed Address,9081.2,0.0,Very Low,False
EVT21502,Community New Year Carnival,U00952,Hiriwadunna Village,Anuradhapura,North Central,2025-10-27,7.97718,80.73098,7.97589,80.73172,GPS Auto-Tag,164.6,81.4,Medium,True
EVT21503,Community New Year Carnival,U07224,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2023-05-04,6.96705,80.40876,6.89933,80.44613,Typed Address,8570.8,0.0,Very Low,False
EVT21504,Corporate Retreat Event,U13575,Bambarakanda Falls,Badulla,Uva,2023-10-15,6.77129,80.81249,6.68616,80.71233,Typed Address,14531.8,0.0,Very Low,False
EVT21505,Corporate Retreat Event,U14524,Trincomalee Whale Watching,Trincomalee,Eastern,2023-06-06,8.59646,81.22869,8.59773,81.22854,GPS Auto-Tag,141.7,83.8,Medium,True
EVT21506,Corporate Retreat Event,U04363,Wadduwa Beach Escape,Kalutara,Western,2023-02-13,6.6463,79.93729,6.64425,79.93682,GPS Auto-Tag,232.8,74.8,Medium,True
EVT21507,Private Wedding,U03213,Nallur Festival (Nallur Kandaswamy Kovil),Jaffna,Northern,2024-03-24,9.67185,80.01957,9.67021,80.01735,GPS Auto-Tag,303.8,68.4,Medium,True
EVT21508,Live Music Night,U15967,Muhudu Maha Vihara,Hambantota,Southern,2024-10-13,6.35008,81.44708,6.3383,81.42817,Typed Address,2463.2,4.6,Very Low,False
EVT21509,Beach Party,U16491,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2023-09-17,7.17217,81.44933,7.17334,81.45004,GPS Auto-Tag,151.3,82.8,Medium,True
EVT21510,Village Perahera,U14522,Haputale Viewpoint & Tea Estates,Badulla,Uva,2023-06-06,6.75758,80.96532,6.76194,80.97171,Manual Map Pin,854.0,34.4,Low,False
EVT21511,Village Perahera,U13965,Kandy Lake Evening Walk,Kandy,Central,2023-03-03,7.29048,80.62153,7.2921,80.60226,Typed Address,2129.7,7.0,Very Low,False
EVT21512,Community New Year Carnival,U16121,Nuwara Eliya April Season,Nuwara Eliya,Central,2024-07-30,6.95499,80.77891,6.94429,80.77982,Manual Map Pin,1192.2,22.5,Very Low,False
EVT21513,Village Perahera,U14923,Ritigala Forest Monastery,Anuradhapura,North Central,2024-04-29,8.1132,80.66599,8.11265,80.66645,GPS Auto-Tag,79.0,90.6,High,True
EVT21514,Food & Craft Fair,U00917,Meemure Village,Kandy,Central,2023-12-24,7.46619,80.79122,7.46568,80.79048,GPS Auto-Tag,99.5,88.3,High,True
EVT21515,Food & Craft Fair,U14772,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2023-10-16,6.97584,80.42926,6.98563,80.43655,Manual Map Pin,1350.8,18.5,Very Low,False
EVT21516,Full Moon Party,U03799,Induruwa Turtle Conservation,Galle,Southern,2023-03-28,6.0545,80.04581,6.0451,80.05872,Manual Map Pin,1766.2,11.0,Very Low,False
EVT21517,Live Music Night,U02168,Nuwara Eliya April Season,Nuwara Eliya,Central,2024-03-06,6.94581,80.79203,6.91923,80.7924,Typed Address,2950.6,2.5,Very Low,False
EVT21518,Live Music Night,U02427,Yapahuwa Rock Fortress,Kurunegala,North Western,2023-01-03,7.82737,80.20996,7.82658,80.19617,Manual Map Pin,1519.0,15.0,Very Low,False
EVT21519,Beach Party,U10547,Diyaluma Infinity Pools,Badulla,Uva,2023-12-06,6.71926,81.03947,6.72812,81.05912,Manual Map Pin,2379.1,5.1,Very Low,False
EVT21520,Pop-up Local Festival,U01935,Sinharaja Forest Reserve Nature Walk,Ratnapura/Galle,Sabaragamuwa,2023-09-17,6.39662,80.49083,6.38567,80.47298,Manual Map Pin,2313.5,5.5,Very Low,False
EVT21521,Community New Year Carnival,U17308,Rekawa Turtle Conservation,Hambantota,Southern,2024-05-10,6.04575,80.84632,6.04422,80.84712,GPS Auto-Tag,191.3,78.7,Medium,True
EVT21522,Live Music Night,U01993,Kandy Esala Perahera,Kandy,Central,2024-03-23,7.27733,80.63763,7.28018,80.64117,Manual Map Pin,502.1,53.4,Low,False
EVT21523,Community New Year Carnival,U06381,Diyaluma Infinity Pools,Badulla,Uva,2025-01-11,6.72749,81.04465,6.72854,81.04252,GPS Auto-Tag,262.5,72.0,Medium,True
EVT21524,Pop-up Local Festival,U14244,Riverston (Mini World's End),Matale,Central,2024-08-07,7.46413,80.72929,7.47201,80.73458,Manual Map Pin,1051.4,26.9,Very Low,False
EVT21525,Pop-up Local Festival,U13840,Peak Wilderness Sanctuary Trek,Ratnapura,Sabaragamuwa,2025-03-31,6.8087,80.51735,6.8076,80.51602,GPS Auto-Tag,190.8,78.8,Medium,True
EVT21526,Live Music Night,U02849,Ravana Caves & Ella Wala Pool,Badulla,Uva,2024-02-13,6.85558,81.02633,6.85355,81.02588,GPS Auto-Tag,230.5,75.0,Medium,True
EVT21527,Village Perahera,U16562,Hikkaduwa Diving & Surfing,Galle,Southern,2025-06-11,6.14371,80.08311,6.14514,80.08138,GPS Auto-Tag,247.6,73.4,Medium,True
EVT21528,Private Wedding,U10729,Delft Wild Pony Eco Tour,Jaffna,Northern,2023-04-03,9.53974,79.6698,9.53955,79.66888,GPS Auto-Tag,102.6,88.0,High,True
EVT21529,Temple/Kovil Special Pooja,U03108,Kanneliya Rainforest Reserve,Galle,Southern,2023-06-28,6.23237,80.349,6.27078,80.32886,Typed Address,4809.1,0.2,Very Low,False
EVT21530,Beach Party,U09195,Mulkirigala Rock Monastery,Hambantota,Southern,2023-11-27,6.15792,80.88085,6.15911,80.88052,GPS Auto-Tag,136.6,84.3,Medium,True
EVT21531,Village Perahera,U10975,Riverston (Mini World's End),Matale,Central,2025-10-12,7.48121,80.72147,7.48333,80.72323,GPS Auto-Tag,304.4,68.4,Medium,True
EVT21532,Community New Year Carnival,U15133,Horton Plains & World's End Hike,Nuwara Eliya,Central,2025-11-09,6.80703,80.78006,6.84717,80.72317,Typed Address,7691.3,0.0,Very Low,False
EVT21533,Food & Craft Fair,U11035,Sera Ella Waterfall,Matale,Central,2025-08-15,7.54047,80.68291,7.54046,80.68294,GPS Auto-Tag,2.7,99.7,High,True
EVT21534,Live Music Night,U14768,St. Clair's & Devon Falls Viewpoint,Nuwara Eliya,Central,2023-10-17,7.03866,80.67274,7.05019,80.69064,Manual Map Pin,2350.8,5.3,Very Low,False
EVT21535,Corporate Retreat Event,U12504,Peak Wilderness Sanctuary Trek,Ratnapura,Sabaragamuwa,2025-06-12,6.78883,80.49296,6.79026,80.49352,GPS Auto-Tag,170.4,80.8,Medium,True
EVT21536,Live Music Night,U05865,Pasikuda Beach,Batticaloa,Eastern,2024-07-20,7.92641,81.55317,7.87923,81.54541,Typed Address,5305.8,0.1,Very Low,False
EVT21537,Private Wedding,U15559,Diyasaru Wetland Park,Colombo,Western,2024-04-12,6.87915,79.89523,6.87757,79.89468,GPS Auto-Tag,185.8,79.3,Medium,True
EVT21538,Private Wedding,U12323,Bentota River Safari & Beach,Galle,Southern,2025-12-23,6.41334,80.00176,6.44389,80.08264,Typed Address,9543.6,0.0,Very Low,False
EVT21539,Private Wedding,U03031,Hiriwadunna Village,Anuradhapura,North Central,2024-04-30,7.98993,80.75247,8.01161,80.74634,Manual Map Pin,2500.1,4.4,Very Low,False
EVT21540,Full Moon Party,U01564,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2025-09-12,7.1786,81.44392,7.17221,81.41173,Typed Address,3615.4,1.1,Very Low,False
EVT21541,Corporate Retreat Event,U09162,Riverston (Mini World's End),Matale,Central,2023-07-16,7.46369,80.74717,7.46281,80.74551,GPS Auto-Tag,206.7,77.2,Medium,True
EVT21542,Village Perahera,U08674,Pasikuda Beach,Batticaloa,Eastern,2023-04-17,7.91871,81.57595,7.92493,81.55554,Manual Map Pin,2347.6,5.3,Very Low,False
EVT21543,Food & Craft Fair,U16658,Wewurukannala & Buduruwagala Carvings,Badulla/Monaragala,Uva,2024-12-14,6.71185,81.16521,6.83836,81.13507,Typed Address,14431.1,0.0,Very Low,False
EVT21544,Community New Year Carnival,U15978,"Christmas Celebrations, Negombo",Gampaha,Western,2024-06-24,7.18629,79.83396,7.18405,79.83396,GPS Auto-Tag,249.1,73.2,Medium,True
EVT21545,Temple/Kovil Special Pooja,U12120,Udawalawe National Park Safari,Ratnapura/Moneragala,Sabaragamuwa,2024-07-10,6.4682,80.88651,6.42861,80.88958,Typed Address,4407.4,0.4,Very Low,False
EVT21546,Village Perahera,U02869,Ravana Falls Abseiling,Badulla,Uva,2025-11-04,6.87823,81.06854,6.87754,81.06987,GPS Auto-Tag,165.0,81.4,Medium,True
EVT21547,Private Wedding,U09722,Muthurajawela Marsh Boat Safari,Gampaha,Western,2025-04-11,7.06419,79.88767,7.05381,79.88822,Manual Map Pin,1153.1,23.7,Very Low,False
EVT21548,Corporate Retreat Event,U08386,Vidattaltivu Lagoon,Mannar,Northern,2025-04-28,8.95552,80.03108,8.96507,80.02807,Typed Address,1110.3,25.0,Very Low,False
EVT21549,Pop-up Local Festival,U12589,Kumana Bird Sanctuary,Ampara,Eastern,2024-11-02,6.56562,81.67061,6.57832,81.66285,Typed Address,1648.8,12.7,Very Low,False
EVT21550,Temple/Kovil Special Pooja,U14577,Kataragama Esala Perahera,Monaragala,Uva,2025-02-04,6.41906,81.3393,6.42043,81.3374,GPS Auto-Tag,259.2,72.3,Medium,True
EVT21551,Corporate Retreat Event,U15236,Kataragama Esala Perahera,Monaragala,Uva,2023-04-12,6.4249,81.32429,6.42562,81.37659,Typed Address,5770.1,0.1,Very Low,False
EVT21552,Beach Party,U07292,Yala National Park Safari,Hambantota,Southern,2024-08-06,6.36928,81.50642,6.35536,81.49522,Manual Map Pin,1978.3,8.4,Very Low,False
EVT21553,Community New Year Carnival,U16901,Sera Ella Waterfall,Matale,Central,2024-02-19,7.53238,80.69664,7.53561,80.69205,Manual Map Pin,620.6,46.0,Low,False
EVT21554,Pop-up Local Festival,U12183,Mulkirigala Rock Monastery,Hambantota,Southern,2023-06-15,6.14496,80.89924,6.14488,80.89945,GPS Auto-Tag,25.4,96.9,High,True
EVT21555,Village Perahera,U00102,Nainativu & Nagadeepa,Jaffna,Northern,2025-09-22,9.57729,79.75173,9.57246,79.77716,Typed Address,2834.0,2.9,Very Low,False
EVT21556,Village Perahera,U11974,Bogoda Wooden Bridge,Badulla,Uva,2024-11-18,6.95355,81.03341,6.94917,81.01413,Typed Address,2179.0,6.6,Very Low,False
EVT21557,Private Wedding,U14576,Muhudu Maha Vihara,Hambantota,Southern,2024-09-05,6.35087,81.45941,6.34833,81.4596,GPS Auto-Tag,282.7,70.2,Medium,True
EVT21558,Community New Year Carnival,U00253,Tangalle Beach Escape,Hambantota,Southern,2023-08-24,6.0228,80.79045,6.01851,80.79443,Manual Map Pin,648.0,44.5,Low,False
EVT21559,Community New Year Carnival,U04062,Mannar Bird Migration Watching,Mannar,Northern,2025-12-21,8.98587,79.89451,8.99495,79.89187,Manual Map Pin,1049.0,26.9,Very Low,False
EVT21560,Food & Craft Fair,U07051,Sinhala & Tamil New Year Village Games,Anuradhapura,North Central,2025-09-11,8.3026,80.42718,8.30314,80.42681,Manual Map Pin,72.2,91.4,High,True
EVT21561,Private Wedding,U03770,Minneriya-Kaudulla Elephant Corridor,Polonnaruwa,North Central,2025-01-19,8.05105,80.9555,8.06396,80.94719,Manual Map Pin,1698.6,12.0,Very Low,False
EVT21562,Pop-up Local Festival,U14267,Sinharaja Rainforest Trekking,Ratnapura/Galle,Sabaragamuwa,2023-08-04,6.40162,80.51241,6.3999,80.51348,GPS Auto-Tag,224.6,75.5,Medium,True
EVT21563,Food & Craft Fair,U16300,Bambarakanda Falls,Badulla,Uva,2023-04-23,6.78378,80.78333,6.78517,80.78365,GPS Auto-Tag,157.7,82.1,Medium,True
EVT21564,Private Wedding,U11505,Udawalawe Elephant Transit Home,Ratnapura,Sabaragamuwa,2025-08-09,6.44225,80.89195,6.44061,80.89437,GPS Auto-Tag,322.8,66.8,Medium,True
EVT21565,Private Wedding,U06175,Horton Plains Cloud Forest Eco Walk,Nuwara Eliya,Central,2025-12-07,6.80616,80.79243,6.80745,80.78937,GPS Auto-Tag,366.1,63.3,Medium,True
EVT21566,Temple/Kovil Special Pooja,U07001,Kandy Esala Perahera,Kandy,Central,2023-01-19,7.27587,80.62638,7.237,80.70166,Typed Address,9344.7,0.0,Very Low,False
EVT21567,Food & Craft Fair,U02462,Ramboda Falls Visit,Nuwara Eliya,Central,2024-09-24,7.03807,80.68929,7.03586,80.68742,Manual Map Pin,319.8,67.0,Medium,True
EVT21568,Live Music Night,U00821,Sera Ella Waterfall,Matale,Central,2023-12-24,7.54241,80.68921,7.54132,80.6878,GPS Auto-Tag,197.1,78.2,Medium,True
EVT21569,Food & Craft Fair,U05954,Udawalawe National Park Safari,Ratnapura/Moneragala,Sabaragamuwa,2023-09-17,6.47227,80.89956,6.47036,80.89973,GPS Auto-Tag,213.1,76.6,Medium,True
EVT21570,Live Music Night,U10199,Hakgala Botanical Garden,Nuwara Eliya,Central,2025-11-05,6.91413,80.79295,6.91443,80.79412,GPS Auto-Tag,133.4,84.6,Medium,True
EVT21571,Temple/Kovil Special Pooja,U14832,Sinharaja Rainforest Trekking,Ratnapura/Galle,Sabaragamuwa,2023-06-14,6.41493,80.49706,6.41375,80.49564,GPS Auto-Tag,203.5,77.5,Medium,True
EVT21572,Pop-up Local Festival,U14933,Kanniya Hot Springs,Trincomalee,Eastern,2025-09-29,8.5927,81.18556,8.5945,81.18458,GPS Auto-Tag,227.5,75.2,Medium,True
EVT21573,Village Perahera,U10069,Vidattaltivu Lagoon,Mannar,Northern,2023-12-29,8.94333,80.0251,8.94217,80.02449,GPS Auto-Tag,145.1,83.4,Medium,True
EVT21574,Full Moon Party,U07251,Ravana Caves & Ella Wala Pool,Badulla,Uva,2023-05-20,6.82945,81.02562,6.82758,81.02388,GPS Auto-Tag,282.4,70.3,Medium,True
EVT21575,Full Moon Party,U13607,Vesak Festival (Colombo & Island-wide),Colombo,Western,2025-05-20,6.93191,79.85835,6.93689,79.85888,Manual Map Pin,555.2,50.0,Low,False
EVT21576,Corporate Retreat Event,U14750,Madunagala Hot Springs,Hambantota,Southern,2025-02-01,6.23684,81.21818,6.23766,81.21868,GPS Auto-Tag,106.1,87.6,High,True
EVT21577,Pop-up Local Festival,U13159,Nuwara Eliya April Season,Nuwara Eliya,Central,2023-03-13,6.94823,80.79288,6.94842,80.7908,GPS Auto-Tag,230.3,75.0,Medium,True
EVT21578,Village Perahera,U10218,Delft Wild Pony Eco Tour,Jaffna,Northern,2023-08-13,9.52924,79.66287,9.53109,79.66119,GPS Auto-Tag,275.5,70.9,Medium,True
EVT21579,Private Wedding,U05918,Arugam Bay Surfing,Ampara,Eastern,2025-04-15,6.83657,81.84641,6.87017,81.84333,Manual Map Pin,3744.6,0.9,Very Low,False
EVT21580,Temple/Kovil Special Pooja,U17878,Madunagala Hot Springs,Hambantota,Southern,2024-10-11,6.26328,81.2321,6.32774,81.21964,Typed Address,7286.2,0.0,Very Low,False
EVT21581,Village Perahera,U06352,Muthurajawela Marsh Boat Safari,Gampaha,Western,2025-12-06,7.06997,79.87598,7.06922,79.87525,GPS Auto-Tag,116.2,86.5,High,True
